quick,1000,0.000227,0.000191,0.000193,0.00022,0.000255,0.000274,0.000294,0.000279,0.000318,0.000306,
quick,2000,0.000595,0.000514,0.00054,0.000509,0.000521,0.00053,0.000624,0.000558,0.000508,0.000534,
quick,3000,0.000801,0.000804,0.000786,0.000652,0.000756,0.000687,0.000777,0.000805,0.000795,0.000811,
quick,4000,0.001186,0.001112,0.001139,0.001307,0.001223,0.00115,0.001241,0.001174,0.001305,0.001404,
quick,5000,0.001568,0.001504,0.001721,0.001436,0.001714,0.00166,0.001609,0.001631,0.001697,0.001871,
quick,6000,0.002068,0.002264,0.00213,0.002362,0.002287,0.002354,0.002326,0.002303,0.002268,0.002183,
quick,7000,0.002652,0.002723,0.002443,0.00266,0.002554,0.00273,0.002693,0.002641,0.002624,0.0025,
quick,8000,0.002905,0.002922,0.003009,0.003026,0.002834,0.003047,0.003175,0.002702,0.003177,0.003035,
quick,9000,0.00313,0.003152,0.003301,0.003443,0.003234,0.003177,0.003388,0.003628,0.003247,0.003407,
quick,10000,0.004009,0.003987,0.004149,0.003439,0.003969,0.003538,0.003509,0.003835,0.00366,0.003599,
quick,11000,0.003646,0.003985,0.004312,0.004388,0.003984,0.004238,0.00414,0.003953,0.004214,0.003999,
quick,12000,0.004299,0.004276,0.004275,0.004625,0.00456,0.004616,0.004465,0.004283,0.004612,0.004881,
quick,13000,0.005137,0.004822,0.00518,0.00449,0.005061,0.004958,0.004943,0.004578,0.004694,0.004597,
quick,14000,0.00537,0.004687,0.005178,0.005527,0.005166,0.005239,0.005246,0.005468,0.004788,0.004567,
quick,15000,0.005073,0.004968,0.00579,0.005586,0.00561,0.005476,0.004999,0.00523,0.004598,0.005902,
quick,16000,0.006359,0.006456,0.006172,0.006774,0.005956,0.006399,0.005803,0.006391,0.006252,0.006282,
quick,17000,0.006442,0.006707,0.006429,0.006756,0.006542,0.006524,0.006533,0.006988,0.00648,0.006231,
quick,18000,0.006825,0.006732,0.007357,0.006714,0.007218,0.006749,0.006779,0.006432,0.006789,0.006626,
quick,19000,0.007041,0.007195,0.007049,0.007437,0.007209,0.007248,0.006693,0.006823,0.006898,0.007166,
quick,20000,0.007413,0.00738,0.007144,0.007149,0.006004,0.006336,0.007447,0.00706,0.007037,0.006954,
quick,21000,0.007648,0.006529,0.006976,0.006746,0.007104,0.007454,0.007782,0.006787,0.007251,0.007968,
quick,22000,0.008463,0.008411,0.009916,0.009235,0.008861,0.00933,0.009089,0.008129,0.008575,0.008555,
quick,23000,0.010157,0.01133,0.010572,0.010107,0.009606,0.010402,0.009324,0.009582,0.009557,0.009501,
quick,24000,0.010315,0.010712,0.010343,0.010089,0.010221,0.010778,0.011226,0.011083,0.010337,0.010494,
quick,25000,0.010764,0.010891,0.011633,0.01232,0.012388,0.010729,0.0115,0.010625,0.009989,0.010252,
quick,26000,0.010818,0.010524,0.010665,0.009222,0.009867,0.009547,0.008457,0.009788,0.010792,0.010432,
quick,27000,0.011752,0.010788,0.012427,0.012684,0.012304,0.011588,0.008952,0.010299,0.011851,0.011797,
quick,28000,0.011253,0.010816,0.012699,0.011068,0.011236,0.011652,0.010784,0.011406,0.009476,0.010295,
quick,29000,0.009227,0.009954,0.010991,0.01048,0.009967,0.010482,0.009638,0.009585,0.010337,0.01107,
quick,30000,0.013729,0.011916,0.011166,0.011001,0.012396,0.01248,0.01078,0.011161,0.013197,0.013421,
quick,31000,0.013668,0.011604,0.011766,0.01111,0.011053,0.011258,0.012035,0.011155,0.010132,0.009706,
quick,32000,0.011633,0.011384,0.011638,0.010605,0.010806,0.011705,0.011005,0.01062,0.011282,0.011962,
quick,33000,0.012964,0.01313,0.012663,0.010867,0.011283,0.011612,0.011785,0.01171,0.012544,0.01115,
quick,34000,0.011549,0.012536,0.011993,0.012733,0.012221,0.011598,0.011278,0.011939,0.011152,0.011957,
quick,35000,0.012297,0.012808,0.013651,0.01218,0.012662,0.012155,0.013448,0.012203,0.013695,0.013072,
quick,36000,0.012838,0.012842,0.01291,0.011913,0.012338,0.014295,0.012883,0.013028,0.012371,0.011393,
quick,37000,0.013989,0.013322,0.01373,0.013635,0.013673,0.013306,0.013115,0.012928,0.01285,0.013222,
quick,38000,0.01576,0.015514,0.015553,0.014564,0.01529,0.016404,0.013677,0.013713,0.014141,0.012088,
quick,39000,0.01437,0.014417,0.013248,0.013193,0.015117,0.015598,0.014349,0.015189,0.013992,0.013143,
quick,40000,0.013465,0.013168,0.014028,0.014933,0.012961,0.015232,0.014606,0.014003,0.013832,0.013219,
quick,41000,0.016441,0.014905,0.016128,0.016175,0.013515,0.01509,0.01377,0.015078,0.013596,0.012797,
quick,42000,0.013635,0.015802,0.017112,0.01575,0.015538,0.015109,0.016032,0.014466,0.01535,0.018165,
quick,43000,0.02002,0.020748,0.020249,0.019773,0.020786,0.020117,0.019858,0.019855,0.020568,0.019478,
quick,44000,0.020592,0.020256,0.020022,0.019681,0.019906,0.020638,0.019467,0.020176,0.020534,0.021234,
quick,45000,0.021685,0.021826,0.020331,0.021395,0.022075,0.021775,0.021078,0.020614,0.020754,0.02183,
quick,46000,0.022054,0.021341,0.021863,0.020311,0.021906,0.020274,0.01885,0.020563,0.021324,0.019898,
quick,47000,0.020275,0.022108,0.021057,0.023209,0.022568,0.020427,0.018837,0.01801,0.018819,0.018912,
quick,48000,0.018425,0.018018,0.01832,0.017184,0.016972,0.015925,0.017408,0.016809,0.015955,0.017059,
quick,49000,0.015178,0.018746,0.020547,0.020917,0.021232,0.020551,0.018896,0.017873,0.017892,0.015448,
quick,50000,0.017884,0.016556,0.018278,0.017275,0.015315,0.017253,0.017085,0.018368,0.016302,0.018371,
quick,51000,0.020172,0.018267,0.017554,0.018191,0.017995,0.014952,0.015064,0.018813,0.0186,0.017158,
quick,52000,0.016869,0.018918,0.016373,0.018537,0.0174,0.015296,0.019612,0.01843,0.018235,0.017616,
quick,53000,0.022083,0.024432,0.024284,0.023027,0.02385,0.024314,0.025182,0.024657,0.022817,0.023232,
quick,54000,0.024627,0.022793,0.018687,0.019413,0.017299,0.018799,0.018386,0.01672,0.018195,0.0187,
quick,55000,0.017876,0.020014,0.018432,0.019329,0.017418,0.017623,0.017176,0.020414,0.016611,0.017165,
quick,56000,0.016809,0.021323,0.020592,0.018966,0.01836,0.017692,0.019604,0.016643,0.019403,0.017982,
quick,57000,0.020167,0.023405,0.022711,0.024678,0.025197,0.02678,0.02618,0.025515,0.023577,0.019063,
quick,58000,0.020835,0.022643,0.022529,0.024233,0.025716,0.02699,0.024262,0.024489,0.02491,0.023635,
quick,59000,0.02153,0.024223,0.023929,0.020984,0.022678,0.026624,0.02386,0.02734,0.026443,0.023291,
quick,60000,0.025746,0.025284,0.021068,0.019557,0.020835,0.02428,0.024842,0.025216,0.027798,0.026196,
quick,61000,0.028539,0.026095,0.022514,0.020609,0.021525,0.022114,0.019237,0.021207,0.020641,0.023084,
quick,62000,0.022988,0.021453,0.020412,0.024814,0.026848,0.027754,0.029909,0.030578,0.028201,0.028748,
quick,63000,0.027249,0.028724,0.030417,0.027579,0.029149,0.029795,0.028119,0.029783,0.029148,0.028791,
quick,64000,0.029094,0.028728,0.029803,0.027501,0.033279,0.030895,0.031135,0.030249,0.029712,0.029182,
quick,65000,0.029816,0.03158,0.030378,0.029904,0.030575,0.031174,0.030634,0.030928,0.032276,0.031806,
quick,66000,0.028938,0.031857,0.031255,0.031206,0.031882,0.03156,0.033191,0.032392,0.032894,0.032834,
quick,67000,0.03239,0.033617,0.033399,0.031191,0.030722,0.029179,0.031392,0.0291,0.031211,0.029299,
quick,68000,0.032088,0.026447,0.022984,0.023724,0.021586,0.024917,0.02987,0.030523,0.025155,0.026354,
quick,69000,0.030812,0.021269,0.020865,0.021837,0.02185,0.024088,0.027338,0.025656,0.026598,0.028504,
quick,70000,0.027093,0.024956,0.021458,0.022592,0.025407,0.025033,0.023134,0.023242,0.023305,0.023902,
quick,71000,0.026072,0.024203,0.022996,0.022871,0.021997,0.022955,0.022545,0.021925,0.02053,0.021419,
quick,72000,0.022126,0.023118,0.022764,0.023384,0.021894,0.023383,0.021656,0.02115,0.020959,0.021357,
quick,73000,0.022002,0.022458,0.021889,0.024424,0.024583,0.024049,0.022596,0.021942,0.022122,0.022028,
quick,74000,0.02495,0.021563,0.024,0.02469,0.025991,0.024503,0.022591,0.020504,0.022071,0.022834,
quick,75000,0.024922,0.022271,0.024745,0.023702,0.023367,0.026359,0.025813,0.024805,0.025128,0.023993,
quick,76000,0.025185,0.025023,0.024293,0.023943,0.024127,0.027006,0.024922,0.024176,0.025784,0.027018,
quick,77000,0.028067,0.026383,0.024152,0.024251,0.025426,0.028939,0.03195,0.028527,0.027601,0.034175,
quick,78000,0.028111,0.02802,0.025624,0.027835,0.030407,0.036643,0.032002,0.028882,0.029922,0.031748,
quick,79000,0.026306,0.025145,0.024557,0.024235,0.023645,0.027504,0.026776,0.024477,0.024119,0.0289,
quick,80000,0.032491,0.034436,0.029419,0.029288,0.02893,0.024803,0.022854,0.024377,0.023363,0.035123,
quick,81000,0.034435,0.03491,0.039618,0.037053,0.03564,0.036035,0.033955,0.034568,0.027913,0.02637,
quick,82000,0.028756,0.025761,0.025513,0.024544,0.024642,0.026486,0.024404,0.024871,0.03504,0.036504,
quick,83000,0.035501,0.034439,0.032185,0.029501,0.027156,0.027284,0.027846,0.031293,0.032887,0.028385,
quick,84000,0.033655,0.025325,0.028516,0.025271,0.02804,0.035419,0.032596,0.034881,0.026546,0.023855,
quick,85000,0.025532,0.026559,0.024941,0.026873,0.031532,0.028728,0.029578,0.023885,0.031329,0.025351,
quick,86000,0.027043,0.0266,0.025744,0.031649,0.035044,0.031505,0.03006,0.027187,0.025341,0.027566,
quick,87000,0.02784,0.026114,0.03176,0.031122,0.034414,0.037062,0.025391,0.026563,0.026185,0.027736,
quick,88000,0.028011,0.031082,0.0308,0.030664,0.029656,0.031856,0.023132,0.027265,0.032518,0.037109,
quick,89000,0.037181,0.029091,0.023972,0.032333,0.029503,0.034473,0.028271,0.031942,0.029346,0.027525,
quick,90000,0.027444,0.027841,0.032628,0.030773,0.035194,0.030015,0.027158,0.025793,0.041848,0.042974,
quick,91000,0.04453,0.039652,0.044452,0.044163,0.044076,0.045033,0.043733,0.034374,0.037277,0.034139,
quick,92000,0.037355,0.03489,0.02677,0.029501,0.027278,0.026094,0.025406,0.027812,0.028955,0.027573,
quick,93000,0.033012,0.026595,0.030173,0.027844,0.029509,0.03174,0.034748,0.028205,0.03491,0.022815,
quick,94000,0.029708,0.027144,0.027637,0.02909,0.029097,0.0299,0.029339,0.028225,0.026648,0.035318,
quick,95000,0.041347,0.038834,0.043981,0.042652,0.038968,0.039368,0.042584,0.040438,0.029317,0.030292,
quick,96000,0.030351,0.028972,0.027331,0.026664,0.028549,0.024551,0.027651,0.0293,0.027458,0.040632,
quick,97000,0.038874,0.031908,0.027137,0.030001,0.030334,0.028924,0.028565,0.031498,0.034568,0.028651,
quick,98000,0.0385,0.032228,0.026375,0.029007,0.037659,0.037085,0.037636,0.035269,0.028944,0.027197,
quick,99000,0.028912,0.0259,0.027438,0.027284,0.029782,0.030152,0.026705,0.027983,0.029698,0.030491,
quick,100000,0.029067,0.02663,0.028297,0.027957,0.029612,0.028648,0.026478,0.027637,0.028527,0.026235,
quick,101000,0.034224,0.032535,0.036427,0.050031,0.048378,0.049872,0.048254,0.046989,0.04732,0.049886,
quick,102000,0.051206,0.040374,0.033948,0.031017,0.039885,0.025307,0.027765,0.028224,0.029517,0.028812,
quick,103000,0.046835,0.033244,0.037169,0.034975,0.03232,0.03142,0.03231,0.026197,0.028678,0.027315,
quick,104000,0.031447,0.047773,0.05179,0.048246,0.045781,0.048451,0.045271,0.046128,0.047448,0.041748,
quick,105000,0.041695,0.041283,0.032077,0.036896,0.027109,0.029406,0.029505,0.027364,0.030283,0.032494,
quick,106000,0.031941,0.027659,0.028652,0.028798,0.031401,0.029045,0.04166,0.043646,0.038605,0.042722,
quick,107000,0.040678,0.039337,0.041334,0.032102,0.02979,0.030708,0.026713,0.028395,0.027347,0.035169,
quick,108000,0.034848,0.026453,0.030034,0.027149,0.031005,0.030618,0.030074,0.033586,0.030779,0.03037,
quick,109000,0.038787,0.031116,0.030793,0.030503,0.032749,0.026022,0.032599,0.027929,0.036812,0.044858,
quick,110000,0.046508,0.041967,0.043815,0.053103,0.051147,0.049924,0.055271,0.052442,0.03906,0.037378,
quick,111000,0.046936,0.048458,0.03645,0.031629,0.031759,0.036656,0.029723,0.028788,0.037539,0.031799,
quick,112000,0.045027,0.03742,0.029242,0.035188,0.031602,0.032286,0.032855,0.039142,0.052155,0.05014,
quick,113000,0.048381,0.03798,0.036496,0.033509,0.033332,0.033804,0.0308,0.028991,0.028491,0.03461,
quick,114000,0.033224,0.032401,0.03082,0.035054,0.03299,0.033606,0.034233,0.032236,0.033004,0.032175,
quick,115000,0.035106,0.035016,0.034969,0.033665,0.032031,0.032116,0.031861,0.033981,0.037119,0.030575,
quick,116000,0.035014,0.028437,0.029697,0.02923,0.032602,0.029899,0.027937,0.033657,0.033023,0.028955,
quick,117000,0.040428,0.036675,0.035205,0.031249,0.033734,0.025364,0.03081,0.036152,0.040002,0.046218,
quick,118000,0.047065,0.040056,0.039413,0.038865,0.032423,0.03031,0.026689,0.03408,0.032899,0.037367,
quick,119000,0.043251,0.036962,0.034148,0.036432,0.032923,0.034293,0.035892,0.041536,0.031785,0.040032,
quick,120000,0.042649,0.032536,0.033802,0.04883,0.054133,0.054952,0.05,0.050861,0.034667,0.032209,
quick,121000,0.034521,0.031109,0.031619,0.03359,0.032458,0.034782,0.032211,0.02844,0.031741,0.037306,
quick,122000,0.034907,0.029602,0.034191,0.037353,0.034202,0.035634,0.039659,0.033993,0.030652,0.030226,
quick,123000,0.038326,0.031147,0.037635,0.035145,0.03526,0.031151,0.031575,0.030807,0.029835,0.033487,
quick,124000,0.037885,0.030974,0.031183,0.032519,0.030648,0.036455,0.031602,0.03444,0.034149,0.030955,
quick,125000,0.042411,0.037463,0.054777,0.058716,0.055204,0.055211,0.050216,0.034589,0.034412,0.029106,
quick,126000,0.039614,0.032428,0.034656,0.045499,0.039688,0.035652,0.031114,0.03748,0.036197,0.03723,
quick,127000,0.037057,0.032795,0.032953,0.038989,0.049163,0.057308,0.042548,0.058754,0.054656,0.045349,
